engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
42.0,889.75,0.0,18.431372,35.294117,48.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,6.0,203.600006,42.599998,14.121,0.0,0.0,1428.0,0.0,48.0
44.0,887.5,0.0,18.431372,35.686275,48.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,5.0,203.600006,42.599998,14.121,0.0,0.0,1428.0,0.0,48.0
44.0,887.5,0.0,18.431372,35.686275,48.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,5.0,208.899994,42.599998,14.121,0.0,0.0,1428.0,0.0,48.0
44.0,887.5,0.0,18.431372,35.686275,48.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,5.0,208.899994,43.300003,14.121,0.0,0.0,1428.0,0.0,48.0
44.0,887.5,0.0,18.431372,35.686275,49.0,0.0,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,5.0,208.899994,43.300003,14.121,0.0,0.0,1428.0,0.0,48.0
46.0,885.0,0.0,18.82353,35.686275,49.0,0.0,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,6.0,208.899994,43.300003,14.121,0.0,0.0,1428.0,0.0,48.0
46.0,885.0,0.0,18.82353,35.686275,49.0,0.0,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,1.176471,35.0,6.0,214.0,44.0,13.261,0.0,0.0,1428.0,0.0,48.0
46.0,885.0,0.0,18.82353,35.686275,49.0,0.0,0.0,36.0,75.686272,52.549019,16.078432,31.764706,18.82353,0.0,100.0,1.176471,35.0,6.0,214.0,44.0,13.261,0.0,0.0,1428.0,0.0,48.0
46.0,636.5,0.0,18.82353,50.588234,49.0,-1.5625,0.0,52.0,75.686272,52.549019,16.078432,31.764706,18.82353,0.0,100.0,1.176471,35.0,13.0,214.0,44.0,13.261,0.0,0.0,1428.0,0.0,48.0
48.0,636.5,0.0,18.82353,50.588234,49.0,-1.5625,0.0,52.0,75.686272,52.549019,16.078432,31.764706,18.82353,0.0,100.0,1.176471,35.0,13.0,214.0,44.0,13.261,0.0,0.0,1428.0,0.0,48.0
