engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
39.0,1365.5,28.0,19.215687,25.490196,50.0,3.90625,0.0,25.0,34.117645,50.980392,19.607843,35.686275,18.82353,0.0,100.0,0.0,35.0,24.0,202.600006,44.099998,14.179,0.0,0.0,7464.0,0.0,255.0
40.0,1365.5,28.0,18.82353,25.490196,50.0,3.90625,0.0,25.0,34.117645,50.980392,19.607843,35.686275,18.82353,0.0,100.0,0.0,35.0,24.0,202.600006,44.099998,14.179,0.0,0.0,7464.0,0.0,255.0
40.0,1365.5,28.0,18.82353,25.490196,50.0,3.90625,0.0,25.0,36.862743,51.372547,19.607843,35.686275,18.82353,0.0,100.0,0.0,35.0,24.0,211.399994,45.099998,14.199,0.0,0.0,7464.0,0.0,255.0
40.0,1365.5,28.0,18.82353,25.490196,50.0,3.90625,0.0,25.0,36.862743,51.372547,20.392157,36.07843,19.215687,0.0,100.0,0.0,35.0,24.0,211.399994,45.099998,14.199,0.0,0.0,7464.0,0.0,255.0
40.0,1360.0,30.0,18.82353,27.843138,50.0,3.90625,0.0,27.0,36.862743,51.372547,20.392157,36.07843,19.215687,0.0,100.0,0.0,35.0,25.0,211.399994,45.099998,14.199,0.0,0.0,7464.0,0.0,255.0
42.0,1360.0,30.0,18.82353,27.843138,50.0,3.90625,0.0,27.0,36.862743,51.372547,20.392157,36.07843,19.215687,0.0,100.0,0.0,35.0,25.0,211.399994,45.099998,14.199,0.0,0.0,7464.0,0.0,255.0
42.0,1360.0,30.0,18.82353,27.843138,50.0,3.90625,0.0,27.0,36.862743,49.411766,16.078432,31.764706,17.647058,0.0,100.0,0.0,35.0,25.0,215.399994,45.699997,14.179,0.0,0.0,7464.0,0.0,255.0
42.0,1360.0,30.0,18.82353,21.568628,50.0,3.90625,0.0,27.0,36.862743,49.411766,16.078432,31.764706,17.647058,0.0,100.0,0.0,35.0,25.0,215.399994,45.699997,14.179,0.0,0.0,7464.0,0.0,255.0
44.0,1295.25,27.0,17.647058,21.568628,51.0,3.90625,-0.78125,21.0,36.862743,49.411766,16.078432,31.764706,17.647058,0.0,100.0,0.0,35.0,5.0,215.399994,45.699997,14.179,0.0,0.0,7464.0,0.0,255.0
44.0,1295.25,27.0,17.647058,21.568628,51.0,3.90625,-0.78125,21.0,37.254902,49.411766,16.078432,31.764706,17.647058,0.0,100.0,0.0,35.0,5.0,222.399994,46.599998,14.179,0.0,0.0,7464.0,0.0,255.0
44.0,1295.25,27.0,17.647058,21.568628,51.0,3.90625,-0.78125,21.0,37.254902,49.803921,17.254902,32.941177,17.647058,0.0,100.0,0.0,35.0,5.0,222.399994,46.599998,14.179,0.0,0.0,7464.0,0.0,255.0
44.0,1210.0,26.0,17.647058,24.705883,51.0,3.90625,-3.90625,26.0,37.254902,49.803921,17.254902,32.941177,17.647058,0.0,100.0,0.0,35.0,5.0,222.399994,46.599998,14.179,0.0,0.0,7464.0,0.0,255.0
46.0,1210.0,26.0,18.431372,24.705883,51.0,3.90625,-3.90625,26.0,37.254902,49.803921,17.254902,32.941177,17.647058,0.0,100.0,0.0,35.0,4.0,222.399994,46.599998,14.179,0.0,0.0,7464.0,0.0,255.0
